GO:0007155
GO:0006107
GO:0051402
GO:0046330
GO:0030043
GO:0097352
GO:0045723
GO:0010898
GO:0035025
GO:0019730
GO:0060716
GO:0019395
GO:0070059
GO:0031333
GO:0061136
GO:0032446
GO:0048384
GO:0072583
GO:2000147
GO:0010668
GO:0022409
GO:0007265
GO:0090398
GO:0034614
GO:0001889
GO:0007519
GO:0044829
GO:0007193
GO:0045104
GO:0090026
GO:1903779
GO:2000394
GO:0007346
GO:0031098
GO:1901216
GO:1902430
GO:0002026
GO:1901741
GO:0090201
GO:0090557
GO:0023035
GO:0050772
GO:0032402
GO:0048488
GO:0001659
GO:0048208
GO:0030865
GO:0051225
GO:0070268
GO:0006491
GO:0008544
GO:0034504
GO:0090666
GO:1904874
GO:0051924
GO:0030889
GO:0045861
GO:0006351
GO:0035878
GO:1903672
GO:0008542
GO:0032886
GO:0071420
GO:0051180
GO:0019915
GO:1905451
GO:0000038
GO:0042989
GO:0018108
GO:0016055
GO:0043116
GO:0007059
GO:0009609
GO:0042552
GO:1905274
GO:0048771
GO:0043651
GO:0006891
GO:0051480
GO:0001822
GO:0043552
GO:0016559
GO:0008611
GO:0032489
GO:0030050
GO:0021680
GO:0042633
GO:0002925
GO:0097284
GO:0051928
GO:0035335
GO:0006734
GO:0045198
GO:0015074
GO:0090314
GO:0051281
GO:0045445
GO:0042407
GO:0006102
GO:1900016
GO:0032060
GO:0071260
GO:0021766
GO:0034384
GO:0006122
GO:0030837
GO:0001916
GO:0010718
GO:0034613
GO:0035774
GO:0090630
GO:1905323
GO:0007004
GO:0051388
GO:0099563
GO:0097484
GO:0000266
GO:0046580
GO:0005980
GO:0003094
GO:0071320
GO:0001878
GO:0035617
GO:1901215
GO:1902396
GO:0005978
GO:0010760
GO:0000082
GO:0001960
GO:0009636
GO:0090140
GO:0043171
GO:0042059
GO:2000643
GO:0006754
GO:0050680
GO:0001503
GO:0007052
GO:0033572
GO:0031396
GO:0043393
GO:0070555
GO:0017038
GO:0044794
GO:1902995
GO:0032729
GO:0001921
GO:0045684
GO:0033629
GO:0008354
GO:0055007
GO:0030183
GO:0006520
GO:0001886
GO:0097190
GO:0032024
GO:0099578
GO:0032757
GO:0019369
GO:0019372
GO:0030388
GO:0046827
GO:0030501
GO:1903715
GO:0048169
GO:0006164
GO:0043254
GO:0045822
GO:0035023
GO:0017157
GO:0090160
GO:0098974
GO:0007595
GO:0051127
GO:0090197
GO:0043010
GO:0033631
GO:1904706
GO:0045019
GO:0071333
GO:0001774
GO:0007268
GO:0022614
GO:0000002
GO:0007601
GO:0001678
GO:0031397
GO:0060548
GO:0036010
GO:0009725
GO:0010596
GO:0032735
GO:1903543
GO:0043434
GO:0035357
GO:0048268
GO:0010591
GO:0010820
GO:0050713
GO:0002042
GO:0060048
GO:0045040
GO:1903347
GO:1903307
GO:0045010
GO:0034765
GO:0034332
GO:0034214
GO:0003180
GO:0055118
GO:0033632
GO:0045931
GO:0002755
GO:0008286
GO:0060070
GO:0071711
GO:0045596
GO:1901888
GO:0032510
GO:0002526
GO:0018158
GO:0016236
GO:0010506
GO:0043009
GO:0006090
GO:1902176
GO:0007213
GO:0032801
GO:0007182
GO:0010572
GO:0060394
GO:0043473
GO:0099183
GO:0071674
GO:0060707
GO:0045597
GO:0046007
GO:0048514
GO:0090063
GO:0006334
GO:0061098
GO:0051969
GO:0008631
GO:0030595
GO:0090181
GO:0042176
GO:0010824
GO:0046638
GO:0043001
GO:0001817
GO:0006933
GO:0009650
GO:0032836
GO:0055010
GO:0051561
GO:0043388
GO:1904646
GO:0006939
GO:0010825
GO:0002467
GO:0002432
GO:0051228
GO:1901164
GO:0051611
GO:0060390
GO:0046039
GO:0072377
GO:1902949
GO:0002092
GO:2000178
GO:0046785
GO:0042149
GO:0090315
GO:0046856
GO:0051354
GO:0030100
GO:0050847
GO:0014070
GO:0035999
GO:0030513
GO:0002513
GO:1900272
GO:0010544
GO:0007409
GO:0060041
GO:0030879
GO:0010815
GO:1904469
GO:0014823
GO:0016082
GO:0045176
GO:0001558
GO:0010737
GO:0061003
GO:0035307
GO:0016344
GO:0051653
GO:0008356
GO:0033206
GO:0007157
GO:0045717
GO:0019322
GO:0006656
GO:0090102
GO:0006302
GO:0070842
GO:1903053
GO:0030277
GO:0051216
GO:0030502
GO:0007098
GO:0002741
GO:0046166
GO:0009968
GO:2000404
GO:0007338
GO:0005977
GO:0032733
GO:0031398
GO:1905907
GO:1900221
GO:0019068
GO:0006610
GO:0009165
GO:0045071
GO:0015914
GO:0050716
GO:0015886
GO:0051781
GO:0006085
GO:0045086
GO:0046425
GO:0150033
GO:0050715
GO:0043654
GO:0001569
GO:0051384
GO:0030948
GO:0019079
GO:2000048
GO:0046677
GO:0022612
GO:0045665
GO:0032700
GO:0045579
GO:0016358
GO:1903027
GO:0045959
GO:1900063
GO:0045647
GO:0051604
GO:0014012
GO:0048538
GO:0071318
GO:0034260
GO:0045746
GO:0003151
GO:0060282
GO:0043666
GO:2001306
GO:2001303
GO:0010656
GO:1901751
GO:0071364
GO:0034142
GO:0050819
GO:0007263
GO:0090559
GO:0039702
GO:0030073
GO:0060291
GO:0042267
GO:0001580
GO:0001501
GO:0007417
GO:1902236
GO:0046322
GO:0045599
GO:0000186
GO:0060307
GO:0007212
GO:0061857
GO:0010633
GO:0033137
GO:0071157
GO:0032486
GO:0048312
GO:0070585
GO:0001568
GO:0046033
GO:0006139
GO:0043616
GO:0003334
GO:0032264
GO:0008210
GO:0001765
GO:0042113
GO:0001707
GO:0019941
GO:0006002
GO:0001662
GO:0036035
GO:0050707
GO:0021987
GO:0060999
GO:0032727
GO:0050870
GO:0061952
GO:0030223
GO:0032570
GO:0071800
GO:0035634
GO:0051209
GO:0001779
GO:0006805
GO:0032689
GO:0009253
GO:0002446
GO:0071347
GO:0019985
GO:1903007
GO:1903843
GO:0072389
GO:2001171
GO:0048703
GO:0042117
GO:0098696
GO:0034622
GO:0034445
GO:0030033
GO:0002062
GO:0006072
GO:0061817
GO:0072672
GO:1901203
GO:0032980
GO:0040018
GO:0007051
GO:0099072
GO:0022011
GO:0031247
GO:0018401
GO:0042572
GO:0016339
GO:0045646
GO:0019346
GO:0030516
GO:0051044
GO:0048549
GO:0060037
GO:0019722
GO:0033157
GO:0001708
GO:0035024
GO:0032471
GO:0046641
GO:0031100
GO:0061061
GO:0017148
GO:0006929
GO:0036295
GO:0010762
GO:0098869
GO:0021955
GO:0008211
GO:0006537
GO:0019885
GO:0000045
GO:0090149
GO:0050769
GO:0090673
GO:0072011
GO:0051788
GO:0032435
GO:0006396
GO:0010756
GO:0048026
GO:0031204
GO:0055119
GO:0034498
GO:0017121
GO:2000010
GO:0006783
GO:1905908
GO:0030953
GO:0090611
GO:0030951
GO:0035965
GO:0043086
GO:2000273
GO:0010710
GO:0021943
GO:0006400
GO:0060009
GO:0008610
GO:0071638
GO:0071230
GO:0001667
GO:1902174
GO:2001269
GO:0046676
GO:0010903
GO:0031629
GO:0006265
GO:0055013
GO:1900027
GO:0001771
GO:0042359
GO:0051345
GO:0007040
GO:0003374
GO:0150107
GO:0035696
GO:0050904
GO:0048251
GO:0051683
GO:0038063
GO:0071479
GO:1903142
GO:0019062
GO:0046069
GO:0010749
GO:0001881
GO:2001241
GO:0006402
GO:0071354
GO:0007623
GO:0003331
GO:0045777
GO:0006166
GO:1900223
GO:0045041
GO:0036376
GO:0070528
GO:0042733
GO:0034101
GO:0015701
GO:0006487
GO:0030182
GO:0007267
GO:0007405
GO:0034351
GO:0050764
GO:0014003
GO:0097017
GO:0014891
GO:1903903
GO:1903906
GO:1903909
GO:0071801
GO:0071985
GO:0048754
GO:0030155
GO:0042247
GO:0030834
GO:0040011
GO:1990266
GO:0070262
GO:0006937
GO:0010906
GO:0014898
GO:0014883
GO:0032470
GO:0006739
GO:0008053
GO:1904666
GO:1903578
GO:0009887
GO:0006172
GO:2000060
GO:0071555
GO:0008209
GO:0002862
GO:0043249
GO:0097746
GO:0046598
GO:0045765
GO:0055117
GO:0008543
GO:0048013
GO:0060977
GO:0001909
GO:1901016
GO:0002431
GO:0051660
GO:1904385
GO:0061053
GO:0097009
GO:0045088
GO:0030007
GO:1990573
GO:0071360
GO:0035924
GO:0001649
GO:0019732
GO:0032780
GO:0044793
GO:0048678
GO:0045859
GO:0044770
GO:0050730
GO:0070542
GO:0045652
GO:0012501
GO:0019371
GO:0072657
GO:0006418
GO:0016226
GO:0071693
GO:0043124
GO:0008584
GO:0033277
GO:0061738
GO:0018206
GO:0008045
GO:0031584
GO:0045744
GO:0002931
GO:0034612
GO:0006807
GO:0044387
GO:0050790
GO:0006982
GO:0071158
GO:0045930
GO:0051283
GO:0070207
GO:0002474
GO:0060158
GO:0061740
GO:0072656
GO:0072655
GO:0036111
GO:0036112
GO:0008037
GO:0071310
GO:2000300
GO:0045197
GO:0070945
GO:0090218
GO:0048712
GO:1900738
GO:1903358
GO:0086036
GO:1901387
GO:0070327
GO:0007270
GO:0034767
GO:0045794
GO:0030950
GO:0034144
GO:0001780
GO:0050709
GO:0045541
GO:0006811
GO:0034418
GO:0034145
GO:2000266
GO:0006103
GO:2000146
GO:0071476
GO:0002286
GO:0007517
GO:1904778
GO:0060267
GO:0071223
GO:0070508
GO:0048304
GO:1902230
GO:0051798
GO:0060325
GO:0002740
GO:0061640
GO:0071407
GO:0008593
GO:0006740
GO:0033292
GO:2000401
GO:0034115
GO:0031641
GO:0006796
GO:0045216
GO:1902031
GO:0045916
GO:0045954
GO:0090022
GO:0001967
GO:0002542
GO:0099175
GO:0006983
GO:0035437
GO:0071709
GO:0042178
GO:2001137
GO:1901673
GO:1904539
GO:0035811
GO:0045852
GO:0046329
GO:0042391
GO:0043268
GO:0006968
GO:0050882
GO:0070534
GO:0051492
GO:0000209
GO:0045453
GO:0071498
GO:0002762
GO:0001845
GO:1900087
GO:0010507
GO:0010467
GO:0006458
GO:0002368
GO:0048291
GO:0002842
GO:0031101
GO:1903551
GO:0046755
GO:0035493
GO:0061045
GO:1905168
GO:0002682
GO:0035249
GO:0035494
GO:0002034
GO:1904861
GO:1904753
GO:0010466
GO:0031953
GO:0010804
GO:0040008
GO:0006091
GO:0031529
GO:1905867
GO:0002924
GO:0045577
GO:0060055
GO:0010971
GO:0035970
GO:0048278
GO:0006996
GO:1902115
GO:0065005
GO:0006352
GO:0032966
GO:1905522
GO:1904027
GO:0050866
GO:0060828
GO:0060056
GO:0097264
GO:0043122
GO:0030239
GO:0007259
GO:0002063
GO:0001890
GO:0006419
GO:0045747
GO:0032516
GO:0030030
GO:1900042
GO:0070560
GO:0032020
GO:0097755
GO:0120183
GO:0042755
GO:1902476
GO:0032753
GO:0002554
GO:0050663
GO:0042476
GO:0006782
GO:0006446
GO:0045666
GO:1902998
GO:0040001
GO:0031340
GO:0031665
GO:0032680
GO:0034329
GO:0071391
GO:0044342
GO:0001657
GO:2001222
GO:2000786
GO:0002687
GO:0043200
GO:0008333
GO:0014065
GO:0048713
GO:0050679
GO:0097066
GO:0006984
GO:1903233
GO:0070296
GO:0072678
GO:0070489
GO:0006213
GO:0006206
GO:0010862
GO:0042168
GO:0002639
GO:0060335
GO:1903238
GO:0033623
GO:0030282
GO:0014067
GO:0045860
GO:0018298
GO:0008228
GO:0042770
GO:0008104
GO:0060397
GO:0045664
GO:0002376
GO:2000810
GO:1901731
GO:0031214
GO:0045987
GO:0048536
GO:0010638
GO:0071636
GO:0032233
GO:0070593
GO:0061621
GO:0032230
GO:0001676
GO:0022900
GO:0002407
GO:0061588
GO:0010543
GO:0051403
GO:0090025
GO:2000670
GO:0097028
GO:0002774
GO:0050855
GO:0002902
GO:0034136
GO:0070304
GO:0070667
GO:0070668
GO:0010801
GO:0042982
GO:1901214
GO:0036258
GO:0007200
GO:0006738
GO:0070970
GO:0006148
GO:0043583
GO:0010816
GO:0010814
GO:0034959
GO:0070125
GO:0060349
GO:0038166
GO:0046686
GO:0051873
GO:0097178
GO:0002378
GO:0061099
GO:0001915
GO:0045059
GO:0055088
GO:2000510
GO:0050765
GO:0007035
GO:0014911
GO:0048709
GO:0036498
GO:0000338
GO:0032434
GO:0090148
GO:0097193
GO:1905333
GO:2000679
GO:0001837
GO:0001816
GO:0060315
GO:0046325
GO:0032273
GO:0007191
GO:0070293
GO:0051694
GO:0006123
GO:0050919
GO:0008088
GO:0045410
GO:0098742
GO:0060338
GO:0009252
GO:0099171
GO:0010829
GO:0046390
GO:0010734
GO:0050710
GO:2000098
GO:0006261
GO:0001658
GO:0021675
GO:0030324
GO:0006163
GO:1902175
GO:0009142
GO:0086013
GO:0060766
GO:0071897
GO:0097045
GO:0002543
GO:0061591
GO:0061589
GO:0061590
GO:0035590
GO:0035630
GO:0035725
GO:1904707
GO:0048477
GO:0097194
GO:0006707
GO:0015909
GO:1902951
GO:0007616
GO:0007079
GO:0031291
GO:0032728
GO:0071385
GO:1900126
GO:0051673
GO:0043085
GO:0006930
GO:0019388
GO:0032270
GO:0033591
GO:0010265
GO:0046627
GO:0001906
GO:1904478
GO:0042308
GO:0032677
GO:0044855
GO:2000648
GO:2000473
GO:0048539
GO:0050857
GO:1903615
GO:0048864
GO:0045060
GO:0045085
GO:0042594
GO:0048598
GO:1902463
GO:0002476
GO:0070650
GO:0006313
GO:0014033
GO:0061386
GO:0099173
GO:0046427
GO:0010332
GO:0040020
GO:0033144
GO:0030325
GO:0001935
GO:0097191
GO:0060762
GO:0060744
GO:2000261
GO:0022615
GO:1902037
GO:1903181
GO:0043488
GO:0010469
GO:0045840
GO:0006895
GO:0003416
GO:0002828
GO:0006814
GO:0002159
GO:0030949
GO:0032495
GO:0021589
GO:0019563
GO:0007368
GO:0060020
GO:0042554
GO:0009435
GO:0022904
GO:0006007
GO:0051086
GO:0070129
GO:0046628
GO:0032211
GO:0031339
GO:0051126
GO:0038180
GO:0061502
GO:1905606
GO:0032805
GO:0090370
GO:0090209
GO:1903002
GO:0002021
GO:0051000
GO:0051651
GO:0097113
GO:0097114
GO:1905855
GO:1905860
GO:1905890
GO:2000822
GO:1902952
GO:0035641
GO:0061771
GO:0071831
GO:0010877
GO:0071830
GO:0055089
GO:1903553
GO:0000915
GO:0070365
GO:0045899
GO:2000117
GO:1902732
GO:0006913
GO:0010807
GO:0070098
GO:2001235
GO:0071447
GO:0003065
GO:0043462
GO:1901985
GO:0001654
GO:0006397
GO:0045761
GO:0045165
GO:0010759
GO:0010719
GO:0033198
GO:0051088
GO:0051089
GO:1901342
GO:0097750
GO:0140285
GO:0042775
GO:0051346
GO:0055091
GO:0015833
GO:0031954
GO:0048662
GO:0030214
GO:0001570
GO:0022408
GO:0045591
GO:0021555
GO:0002523
GO:0009888
GO:0007528
GO:0006687
GO:0070307
GO:0038026
GO:0070143
GO:0140018
GO:0000105
GO:0090647
GO:0090110
GO:2000649
GO:0051146
GO:0050861
GO:0060334
GO:1903206
GO:0097421
GO:1903905
GO:0006086
GO:0000413
GO:0010761
GO:0006183
GO:1904825
GO:0048701
GO:0031110
GO:0071243
GO:0021762
GO:0009437
GO:0032469
GO:0006513
GO:0007202
GO:0022407
GO:2000483
GO:2000049
GO:1900229
GO:0035646
GO:0002262
GO:0106077
GO:0048240
GO:0034063
GO:0045110
GO:2000536
GO:0042119
GO:2000134
GO:0051491
GO:0071672
GO:0007093
GO:0048025
GO:0006475
GO:0006437
GO:0043162
GO:0098883
GO:0006584
GO:0019370
GO:0008654
GO:0075522
GO:0060354
GO:0014912
GO:0030509
GO:0060391
GO:0052651
GO:0019953
GO:0010043
GO:0001732
GO:0031116
GO:0009651
GO:0032940
GO:0003417
GO:0050774
GO:0006622
GO:0033625
GO:0001885
GO:1903363
GO:0016540
GO:0060749
GO:0097202
GO:0038065
GO:0045779
GO:0006884
GO:0044860
GO:1902992
GO:0098937
GO:0045661
GO:0002479
GO:0070507
GO:0006168
GO:0007625
GO:1901223
GO:0048839
GO:0090382
GO:0006241
GO:0006220
GO:1904888
GO:0046718
GO:0001818
GO:0051122
GO:1905956
GO:0051901
GO:0071396
GO:0006144
GO:0048489
GO:0006284
GO:0003014
GO:0045742
GO:0051057
GO:0051974
GO:0033146
GO:0010954
GO:0008277
GO:0048643
GO:0033227
GO:0043030
GO:0050909
GO:0071805
GO:0010593
GO:0042270
GO:0006625
GO:0042832
GO:0051490
GO:2001205
GO:0032237
GO:0034197
GO:0097435
GO:0071108
GO:0010882
GO:0097192
GO:0010950
GO:0034316
GO:0046952
GO:0044117
GO:0006813
GO:0044320
GO:1903575
GO:0042417
GO:0006538
GO:0072350
GO:0030261
GO:0007062
GO:0070723
GO:0031069
GO:0007007
GO:0071284
GO:0014002
GO:0007611
GO:0009113
GO:0045955
GO:0060770
GO:0030001
GO:0046513
GO:0002281
GO:0033033
GO:0033077
GO:0051306
GO:0086009
GO:0042921
GO:1990809
GO:0043403
GO:0006011
GO:0008152
GO:0021549
GO:0071322
GO:0042167
GO:1902904
GO:0007286
GO:0090168
GO:0010941
GO:1903076
GO:0001913
GO:1903538
GO:0006612
GO:0006228
GO:0001783
GO:0006207
GO:0070863
GO:0050768
GO:0001300
GO:0016310
GO:0033559
GO:1902017
GO:0016575
GO:2000323
GO:0045917
GO:0010944
GO:0042310
GO:0090190
GO:0003081
GO:0002027
GO:1904754
GO:0061049
GO:2000641
GO:2000588
GO:0086098
GO:0060065
GO:0051902
GO:2001286
GO:0035306
GO:0060491
GO:1901799
GO:1903416
GO:0071383
GO:1901890
GO:0060088
GO:0007566
GO:0051028
GO:0055003
GO:0001942
GO:0034644
GO:2000504
GO:0002839
GO:1900747
GO:0009411
GO:0010972
GO:0071847
GO:0014902
GO:0051549
GO:0043409
GO:0032465
GO:0006693
GO:0033540
GO:0061042
GO:0051896
GO:2001214
GO:0016045
GO:0032827
GO:0006325
GO:0007026
GO:0060192
GO:0006364
GO:0006644
GO:0002502
GO:0048387
GO:0085029
GO:0035066
GO:1903911
